yules_i_measure_abs,avg_word_len_abs,avg_sen_len_abs,freq_words_gt_sen_len_abs,similarity_score,word_cnt,char_len,avg_wrd_length,stopwords_cnt,num_len,polysemy
0.40636343061844415,0.29634184436197053,0.4980134474327628,0.34899328859060397,0.956213009357542,0.3916913946587537,0.4001844167819271,0.29634184436197053,0.29850746268656714,0.0,0.34899328859060397
0.19891675229483982,0.40881234985459614,0.22502619629758996,0.30201342281879195,0.6690747481036883,0.27002967359050445,0.2923005993545412,0.40881234985459614,0.26865671641791045,0.0,0.30201342281879195
0.17120397191357106,0.31318750790239,0.2791870415647922,0.5503355704697986,0.7284868024393629,0.49851632047477745,0.5172890733056709,0.31318750790239,0.4626865671641791,0.0,0.5503355704697986
0.05519686211451788,0.4435576435197124,0.4605745721271393,0.5838926174496645,0.7163797512014545,0.56973293768546,0.6191793453204242,0.4435576435197124,0.5149253731343284,0.0,0.5838926174496645
0.43450502078800324,0.5066601340245289,0.2970660146699266,0.18120805369127516,0.5655445663374465,0.12462908011869436,0.15076071922544948,0.5066601340245289,0.052238805970149266,0.0,0.18120805369127516
0.2642405405559255,0.2510217789859652,0.5331601466992666,0.5906040268456376,0.7996130278696787,0.6023738872403561,0.5970493314891655,0.2510217789859652,0.5447761194029851,0.0,0.5906040268456376
0.3309692047910602,0.5493312703185174,0.37499999999999994,0.4295302013422819,0.1820850676684891,0.41246290801186947,0.46980175195942825,0.5493312703185174,0.3955223880597015,0.0,0.4295302013422819
0.1493705344583344,0.6077401272811565,0.2585574572127139,0.174496644295302,0.6160145957813092,0.1543026706231454,0.19548178884278467,0.6077401272811565,0.1417910447761194,0.0,0.174496644295302
0.1683897364529459,0.8275303451763811,0.13101059494702522,0.3221476510067114,0.7916266118426256,0.24332344213649854,0.3208852005532503,0.8275303451763811,0.1492537313432836,0.0,0.3221476510067114
0.10986869359196638,0.3045001475112743,0.372962510187449,0.5302013422818792,0.8014472294598856,0.5281899109792285,0.5398801290917473,0.3045001475112743,0.4402985074626866,0.25,0.5302013422818792
0.15607632527499335,0.706831068792126,0.2139746332518337,0.31543624161073824,0.7401548834238165,0.27299703264094954,0.3402489626556016,0.706831068792126,0.16417910447761194,0.0,0.31543624161073824
0.3735610357349779,0.5592885602655833,0.22044184421935037,0.24161073825503357,0.5699087236458193,0.24629080118694363,0.289073305670816,0.5592885602655833,0.23134328358208953,0.0,0.24161073825503357
0.2899050065628126,0.4855038563661651,0.29591992665036676,0.40268456375838924,0.5852376529459271,0.3798219584569733,0.40617796219455965,0.4855038563661651,0.32835820895522383,0.0,0.40268456375838924
0.378062796100858,0.6702144343834191,0.5343062347188263,0.27516778523489926,0.4530844257223905,0.19584569732937684,0.24619640387275238,0.6702144343834191,0.1492537313432836,0.0,0.27516778523489926
0.37772037941795844,0.38482915578498567,0.2931365700314355,0.3557046979865772,0.7979169879069443,0.32047477744807124,0.3402489626556016,0.38482915578498567,0.32089552238805974,0.0,0.3557046979865772
0.16308458891286667,0.5807071058288025,0.23609413202933988,0.46308724832214765,0.8231448010491584,0.41246290801186947,0.47395112955278923,0.5807071058288025,0.34328358208955223,0.0,0.46308724832214765
0.39519447011301845,0.5066601340245289,0.40327017114914415,0.8322147651006712,0.7067620007260282,0.7181008902077152,0.7916090364223144,0.5066601340245289,0.5895522388059702,0.0,0.8322147651006712
0.4820647275723251,0.40959015418027134,0.35819070904645484,0.36241610738255037,0.6982198129752464,0.29080118694362017,0.31581373905025356,0.40959015418027134,0.26119402985074625,0.0,0.36241610738255037
0.3404258172366662,0.30559939455187646,0.24925777156828494,0.31543624161073824,0.710569706916359,0.2997032640949555,0.3093591516828031,0.30559939455187646,0.20895522388059704,0.0,0.31543624161073824
0.16950839503013815,0.2980154647041129,0.528575794621027,0.2684563758389261,0.7985216488454292,0.20474777448071219,0.24389119409866294,0.2980154647041129,0.21641791044776118,0.0,0.2684563758389261
0.35097621030360837,0.6609828294309703,0.395884270578647,0.5369127516778524,0.6958882675722216,0.4777448071216618,0.5606270170585523,0.6609828294309703,0.35820895522388063,0.0,0.5369127516778524
0.5587710945732784,0.5358759460289364,0.514822738386308,0.22147651006711408,0.6640636987063411,0.17210682492581603,0.2383586906408483,0.5358759460289364,0.1044776119402985,0.0,0.22147651006711408
0.4814155533690605,0.5522745361434294,0.28178484107579455,0.34899328859060397,0.791176227764715,0.4005934718100891,0.4573536191793453,0.5522745361434294,0.35074626865671643,0.0,0.34899328859060397
0.3097864214569849,0.49255594891895305,0.3447432762836186,0.2080536912751678,0.7666064216024349,0.20771513353115728,0.2388197325956662,0.49255594891895305,0.19402985074626863,0.0,0.2080536912751678
0.061744285427286244,0.26025172365064364,0.41282090464547677,0.47651006711409394,0.8980166088538339,0.4480712166172107,0.5002305209774089,0.26025172365064364,0.4850746268656717,0.0,0.47651006711409394
0.48080389470478657,0.7142785198583033,0.23550471533356615,0.261744966442953,0.8279339874396843,0.24035608308605344,0.29967727063162747,0.7142785198583033,0.09701492537313433,0.5,0.261744966442953
0.24334941460606815,0.4839558360496996,0.23645069274653624,0.41610738255033564,0.7906212713141623,0.3768545994065282,0.41632088520055327,0.4839558360496996,0.34328358208955223,0.0,0.41610738255033564
0.24347638971416832,0.3687893581435131,0.1631010594947025,0.3422818791946308,0.8517281698785804,0.3323442136498516,0.3499308437067773,0.3687893581435131,0.28358208955223885,0.0,0.3422818791946308
0.22520086456941882,0.18043555630481922,0.0841020226717048,0.3557046979865772,0.837096570901237,0.3620178041543027,0.36376210235131395,0.18043555630481922,0.32089552238805974,0.0,0.3557046979865772
0.1707436129818479,0.4290249829698283,0.20537897310513448,0.610738255033557,0.7490239685421953,0.56973293768546,0.607653296449977,0.4290249829698283,0.5597014925373135,0.0,0.610738255033557
0.30398410641243256,0.6510048638708343,0.32113386308068453,0.36241610738255037,0.6510213389057438,0.3560830860534125,0.4264638082065468,0.6510048638708343,0.27611940298507465,0.0,0.36241610738255037
0.2660916063250439,0.3464768888969165,0.4506418092909535,0.2818791946308725,0.5387580595867945,0.19881305637982194,0.21254034117104653,0.3464768888969165,0.1791044776119403,0.0,0.2818791946308725
0.20234907285449136,0.4662708766767434,0.40054139015019213,0.4429530201342282,0.8301319639207925,0.3768545994065282,0.4158598432457354,0.4662708766767434,0.35820895522388063,0.0,0.4429530201342282
0.14513617277936822,0.3828567314311404,0.3928280358598207,0.5704697986577182,0.617765259046801,0.5311572700296736,0.557860765329645,0.3828567314311404,0.5149253731343284,0.0,0.5704697986577182
0.17120397191357106,0.31318750790239,0.2791870415647922,0.5503355704697986,0.8609116243334258,0.49851632047477745,0.5172890733056709,0.31318750790239,0.4626865671641791,0.0,0.5503355704697986
0.48026901498109464,0.7743330383107851,0.6603759168704157,0.261744966442953,0.6856196301692601,0.2314540059347181,0.29691101890272015,0.7743330383107851,0.17164179104477614,0.0,0.261744966442953
0.37568311038471414,0.45986924256114037,0.27348934683898013,0.31543624161073824,0.7977737715857838,0.29376854599406527,0.32641770401106496,0.45986924256114037,0.26119402985074625,0.0,0.31543624161073824
0.27599461462994135,0.4142256591547646,0.42619193154034224,0.3825503355704698,0.8226281896136263,0.3293768545994065,0.3568464730290456,0.4142256591547646,0.32089552238805974,0.0,0.3825503355704698
0.1736001589090444,0.4450309773675558,0.37729217603911974,0.31543624161073824,0.6209179204164028,0.2967359050445104,0.32733978792070073,0.4450309773675558,0.27611940298507465,0.0,0.31543624161073824
0.29348996254303983,0.4287870268990619,0.30776283618581907,0.4697986577181208,0.7965590145543111,0.4451038575667656,0.48086675887505764,0.4287870268990619,0.3880597014925373,0.0,0.4697986577181208
0.18989499210359287,0.6075357188013655,0.6343433461404122,0.4899328859060402,0.8232656517095382,0.5014836795252225,0.5804518211157216,0.6075357188013655,0.4552238805970149,0.0,0.4899328859060402
0.23028131943591293,0.7206331194553233,0.11063569682151586,0.14765100671140938,0.7001971221835233,0.12462908011869436,0.1664361456892577,0.7206331194553233,0.052238805970149266,0.0,0.14765100671140938
0.3108295727996766,0.3820506708788547,0.456945293398533,0.5369127516778524,0.9098793770725944,0.5074183976261127,0.5357307514983863,0.3820506708788547,0.4850746268656717,0.25,0.5369127516778524
0.5240813449878449,0.5999966531055465,0.5912286063569683,0.4429530201342282,0.7694636823247849,0.3916913946587537,0.45643153526970953,0.5999966531055465,0.35074626865671643,0.0,0.4429530201342282
0.1464541455603841,0.43714665028990485,0.2425631621841891,0.41610738255033564,0.7139723853931097,0.3916913946587537,0.4218533886583679,0.43714665028990485,0.35820895522388063,0.0,0.41610738255033564
0.2749082801966629,0.34409084254446975,0.4223716381418093,0.4093959731543624,0.7441730931480584,0.33827893175074186,0.35454126325495616,0.34409084254446975,0.25373134328358204,0.0,0.4093959731543624
0.2779708300637732,0.40466792979092414,0.175580684596577,0.3355704697986577,0.831741584926925,0.2878338278931751,0.3093591516828031,0.40466792979092414,0.23880597014925373,0.0,0.3355704697986577
0.19995235788271645,0.4888443212595912,0.3474938875305624,0.4295302013422819,0.7659832811386387,0.33827893175074186,0.3785154449054864,0.4888443212595912,0.32089552238805974,0.0,0.4295302013422819
0.10818464063697292,0.1826350393622187,0.19850244498777508,0.3959731543624161,0.8297360129152318,0.4510385756676558,0.4361456892577224,0.1826350393622187,0.4626865671641791,0.0,0.3959731543624161
0.16205851224698334,0.4329779256281583,0.863997555012225,0.2684563758389261,0.7096079563270121,0.2373887240356083,0.2577224527431996,0.4329779256281583,0.20895522388059704,0.0,0.2684563758389261
0.2651111099416903,0.32189530914148445,0.4063264058679707,0.36241610738255037,0.7740971515387927,0.3323442136498516,0.34485938220378054,0.32189530914148445,0.27611940298507465,0.0,0.36241610738255037
0.08433712875746524,0.37819406778723996,0.38833629695487887,0.6711409395973155,0.7643009377652528,0.6676557863501484,0.7003227293683726,0.37819406778723996,0.7014925373134329,0.0,0.6711409395973155
0.36688722746288993,0.4233094979488059,0.39399231575270693,0.47651006711409394,0.8355315181620309,0.3798219584569733,0.4112494236975564,0.4233094979488059,0.26865671641791045,0.0,0.47651006711409394
0.20866059156755415,0.5532039448729296,0.37958435207823965,0.47651006711409394,0.8283041214613542,0.483679525222552,0.54587367450438,0.5532039448729296,0.34328358208955223,0.25,0.47651006711409394
0.24185046251246436,0.4053326989239441,0.24434596577017115,0.5033557046979866,0.7140889694572035,0.4510385756676558,0.4822498847395113,0.4053326989239441,0.34328358208955223,0.0,0.5033557046979866
0.47081288462183923,0.40257124794537846,0.20865351030387697,0.2818791946308725,0.7350761663529044,0.25816023738872407,0.28077455048409405,0.40257124794537846,0.21641791044776118,0.0,0.2818791946308725
0.5394968783716763,0.5584776836515366,0.1580073349633252,0.28859060402684567,0.8576747724205693,0.3026706231454006,0.3453204241585984,0.5584776836515366,0.25373134328358204,0.0,0.28859060402684567
0.24473375244012832,0.42568265747010203,0.3337408312958435,0.4697986577181208,0.8557445860018353,0.4035608308605342,0.4366067312125403,0.42568265747010203,0.29104477611940294,0.0,0.4697986577181208
0.18355370907763216,0.5109527121001389,0.9179182675515194,0.7583892617449665,0.7528780366004388,0.7062314540059348,0.7800829875518672,0.5109527121001389,0.664179104477612,0.0,0.7583892617449665
0.3110521918294985,0.4885862279455293,0.25752597799510996,0.40268456375838924,0.7817081614443075,0.33531157270029677,0.3752881512217612,0.4885862279455293,0.27611940298507465,0.0,0.40268456375838924
0.2382702618240399,0.3780584911798677,0.4345965770171149,0.44966442953020136,0.9105078439878034,0.41543026706231456,0.4398340248962655,0.3780584911798677,0.35820895522388063,0.0,0.44966442953020136
0.1644480487783567,0.4717029870693117,0.45835185596799294,0.7718120805369127,0.8936471794455934,0.7151335311572701,0.7777777777777778,0.4717029870693117,0.6417910447761194,0.0,0.7718120805369127
0.375202176526071,0.447835361998834,0.5132946210268947,0.4429530201342282,0.7903667430287757,0.3738872403560831,0.40940525587828486,0.447835361998834,0.3805970149253731,0.0,0.4429530201342282
0.3048021110350644,0.49812339040799625,0.5658236552567237,0.6375838926174496,0.9659117436350673,0.5667655786350149,0.6233287229137852,0.49812339040799625,0.417910447761194,0.0,0.6375838926174496
0.2431055541045047,0.3971127067778175,0.3108190709046455,0.5033557046979866,0.6976644760638784,0.4540059347181009,0.48363301060396496,0.3971127067778175,0.4253731343283582,0.0,0.5033557046979866
0.36424297150258267,0.65077597414176,0.31922371638141817,0.261744966442953,0.49221536408388,0.20474777448071219,0.2923005993545412,0.65077597414176,0.1492537313432836,0.0,0.261744966442953
0.09344194549581236,0.4301720532596751,0.34290953545232267,0.7516778523489933,0.6107865206646477,0.7388724035608308,0.7874596588289534,0.4301720532596751,0.664179104477612,0.0,0.7516778523489933
0.15900535097004712,0.4069233964922421,0.3062347188264059,0.38926174496644295,0.7055905618759455,0.3857566765578635,0.4144767173812817,0.4069233964922421,0.35820895522388063,0.0,0.38926174496644295
0.3695276456061286,0.5681140834131098,0.47952322738386316,0.27516778523489926,0.6933370875757203,0.26112759643916916,0.30659289995389577,0.5681140834131098,0.22388059701492538,0.0,0.27516778523489926
0.27599461462994135,0.4142256591547646,0.42619193154034224,0.3825503355704698,0.7592717893034095,0.3293768545994065,0.3568464730290456,0.4142256591547646,0.32089552238805974,0.0,0.3825503355704698
0.30118509271042615,0.5278164116828927,0.34978606356968217,0.16778523489932887,0.7426738057783415,0.14243323442136496,0.17196864914707238,0.5278164116828927,0.08208955223880596,0.0,0.16778523489932887
0.24885498370200346,0.19989410797825258,0.3199877750611247,0.3087248322147651,0.3952976728135913,0.3264094955489614,0.3591516828031351,0.19989410797825258,0.32089552238805974,0.0,0.3087248322147651
0.36354748746022836,0.3915556403239391,0.26344743276283616,0.4563758389261745,0.8013733657101862,0.41543026706231456,0.44075610880590127,0.3915556403239391,0.34328358208955223,0.0,0.4563758389261745
0.9999999999999999,0.8099001137944115,0.33649144254278723,0.23489932885906037,0.6217603693644038,0.17210682492581603,0.2346703550023052,0.8099001137944115,0.11194029850746268,0.0,0.23489932885906037
0.24363709700012934,0.3897129325241284,0.2898620328326929,0.3087248322147651,0.791788307689097,0.31750741839762614,0.3379437528815122,0.3897129325241284,0.24626865671641793,0.0,0.3087248322147651
0.3006892229961444,0.8719585282589457,0.4273925951798812,0.4228187919463088,0.641488349664795,0.3323442136498516,0.43476256339326874,0.8719585282589457,0.22388059701492538,0.0,0.4228187919463088
0.33126081154429765,0.5635735006829448,0.4300122249388753,0.4697986577181208,0.8210215579424698,0.5222551928783383,0.5915168280313509,0.5635735006829448,0.4477611940298508,0.0,0.4697986577181208
0.3178054951154151,0.44970092494431846,0.33832518337408307,0.3221476510067114,0.8936189166421762,0.27299703264094954,0.30382664822498845,0.44970092494431846,0.23134328358208953,0.0,0.3221476510067114
0.19602286850609,0.4857666672687535,0.38744324135522185,0.46308724832214765,0.8072798568119419,0.3649851632047478,0.40663900414937754,0.4857666672687535,0.35074626865671643,0.0,0.46308724832214765
0.21114540298393722,0.4436861847373521,0.3268643031784841,0.4295302013422819,0.8831779848414627,0.3976261127596439,0.43107422775472565,0.4436861847373521,0.35074626865671643,0.0,0.4295302013422819
0.24564152908682488,0.5046767329940574,0.175580684596577,0.3825503355704698,0.8222500115632914,0.26409495548961426,0.3093591516828031,0.5046767329940574,0.17164179104477614,0.0,0.3825503355704698
0.23931840367777132,0.8203476583170604,0.3738539119804401,0.18120805369127516,0.6741834128759139,0.12759643916913946,0.181650530198248,0.8203476583170604,0.06716417910447761,0.0,0.18120805369127516
0.3137813735404983,0.2568258888678949,0.1787897310513447,0.16107382550335572,0.566354322831111,0.1513353115727003,0.1553711387736284,0.2568258888678949,0.1417910447761194,0.0,0.16107382550335572
0.16044685320077917,0.5594292403678045,0.2868785656071719,0.4228187919463088,0.8545472214647731,0.4035608308605342,0.4619640387275242,0.5594292403678045,0.27611940298507465,1.0,0.4228187919463088
0.18593108139858158,0.30409485483582666,0.17695599022004888,0.14765100671140938,0.5373342121615818,0.1483679525222552,0.15444905486399257,0.30409485483582666,0.1417910447761194,0.0,0.14765100671140938
0.10593398136838422,0.40973486196179243,0.4890357579462103,0.5302013422818792,0.7038977830059137,0.5192878338278932,0.5615491009681881,0.40973486196179243,0.5298507462686567,0.0,0.5302013422818792
0.256714152375742,0.4050442304530093,0.40193306845965765,0.5838926174496645,0.7767330927697718,0.4599406528189911,0.49147072383586904,0.4050442304530093,0.4104477611940299,0.25,0.5838926174496645
0.36688722746288993,0.4233094979488059,0.39399231575270693,0.47651006711409394,0.7773154152232482,0.3798219584569733,0.4112494236975564,0.4233094979488059,0.26865671641791045,0.0,0.47651006711409394
0.14153550027104564,0.3111557368683231,0.2770094743276283,0.3959731543624161,0.7276966940292271,0.3798219584569733,0.3909635776855694,0.3111557368683231,0.30597014925373134,0.0,0.3959731543624161
0.420349549824938,0.5997765397725661,0.4651589242053789,0.32885906040268453,0.673743953458555,0.32344213649851633,0.38035961272475793,0.5997765397725661,0.27611940298507465,0.0,0.32885906040268453
0.23431902012130276,0.5578862479485878,0.37041564792176035,0.4966442953020135,0.8891346424192828,0.4658753709198813,0.5375749193176579,0.5578862479485878,0.31343283582089554,0.0,0.4966442953020135
0.378062796100858,0.6702144343834191,0.5343062347188263,0.27516778523489926,0.760841217341991,0.19584569732937684,0.24619640387275238,0.6702144343834191,0.1492537313432836,0.0,0.27516778523489926
0.4028919581604671,0.22335337527101373,0.4497249388753057,0.7114093959731543,0.7822729827002834,0.6290801186943621,0.6887966804979253,0.22335337527101373,0.6716417910447762,0.0,0.7114093959731543
0.5552915777005668,0.7480735489480512,0.6702322738386308,0.40268456375838924,0.7920705280866775,0.3323442136498516,0.40248962655601656,0.7480735489480512,0.19402985074626863,0.25,0.40268456375838924
0.24473375244012832,0.42568265747010203,0.3337408312958435,0.4697986577181208,0.9905014696386016,0.4035608308605342,0.4366067312125403,0.42568265747010203,0.29104477611940294,0.0,0.4697986577181208
0.37893381808677074,0.49789844327712585,0.18856968215158915,0.22147651006711408,0.4605882000295567,0.16913946587537093,0.2134624250806823,0.49789844327712585,0.1791044776119403,0.0,0.22147651006711408
0.2387845866866217,0.5278164116828927,0.49419315403422986,0.4429530201342282,0.7819270351161529,0.42729970326409494,0.4817888427846934,0.5278164116828927,0.35820895522388063,0.0,0.4429530201342282
0.3782143844885818,0.4975931578852304,0.36648620328326925,0.4563758389261745,0.8043074795172125,0.32047477744807124,0.39188566159520516,0.4975931578852304,0.28358208955223885,0.0,0.4563758389261745
0.4087005032775268,0.40336771957487016,0.3131112469437653,0.174496644295302,0.7881209371880395,0.13946587537091987,0.15721530659289995,0.40336771957487016,0.1044776119402985,0.0,0.174496644295302
0.24885498370200346,0.19989410797825258,0.3199877750611247,0.3087248322147651,0.8809123406867891,0.3264094955489614,0.3591516828031351,0.19989410797825258,0.32089552238805974,0.0,0.3087248322147651
0.13817105128460927,0.5223212746287724,0.36452148096402376,0.40268456375838924,0.8122234015903584,0.34421364985163205,0.39050253573075144,0.5223212746287724,0.30597014925373134,0.0,0.40268456375838924
0.38068896892422677,0.5158411601781587,0.5068001222493888,0.24161073825503357,0.6282492100954082,0.2017804154302671,0.2351313969571231,0.5158411601781587,0.16417910447761194,0.0,0.24161073825503357
0.28799211143499415,0.21475241858802852,0.21149144254278723,0.40268456375838924,0.5667757918870648,0.4005934718100891,0.3937298294144767,0.21475241858802852,0.3805970149253731,0.0,0.40268456375838924
0.23153316121252146,0.5445501906217118,0.29451915240423804,0.3959731543624161,0.6254035534279223,0.41246290801186947,0.4688796680497925,0.5445501906217118,0.35820895522388063,0.0,0.3959731543624161
0.4916219504314189,0.6115823841373285,0.4729905256723716,0.4966442953020135,0.7378887772810103,0.4747774480712166,0.5486399262332873,0.6115823841373285,0.32835820895522383,0.0,0.4966442953020135
0.20861823936463733,0.5637421661970956,0.5205531784841075,0.2080536912751678,0.62030021510711,0.2017804154302671,0.24066390041493774,0.5637421661970956,0.13432835820895522,0.0,0.2080536912751678
0.4523776198418813,0.564411054118982,0.44663050122249387,0.37583892617449666,0.71397790207493,0.5014836795252225,0.5274319963116644,0.564411054118982,0.3731343283582089,0.25,0.37583892617449666
0.19891675229483982,0.40881234985459614,0.22502619629758996,0.30201342281879195,0.6005888120279532,0.27002967359050445,0.2923005993545412,0.40881234985459614,0.26865671641791045,0.0,0.30201342281879195
0.4826404463252859,0.5245107432987735,0.48044009779951097,0.31543624161073824,0.7903713629101035,0.26706231454005935,0.30705394190871366,0.5245107432987735,0.21641791044776118,0.5,0.31543624161073824
0.16680332353295171,0.6458979614039935,0.37729217603911974,0.4228187919463088,0.7528927115175976,0.3976261127596439,0.4716459197786998,0.6458979614039935,0.27611940298507465,0.75,0.4228187919463088
0.3467542741155021,0.4725215950758055,0.4522790778903249,0.5100671140939598,0.7067367544333607,0.41246290801186947,0.45228215767634855,0.4725215950758055,0.35074626865671643,0.0,0.5100671140939598
0.30272092242815374,0.4653880513795241,0.42817848410757947,0.27516778523489926,0.8175305582050425,0.2551928783382789,0.28077455048409405,0.4653880513795241,0.24626865671641793,0.0,0.27516778523489926
0.5240813449878449,0.5999966531055465,0.5912286063569683,0.4429530201342282,0.8221479937132654,0.3916913946587537,0.45643153526970953,0.5999966531055465,0.35074626865671643,0.0,0.4429530201342282
0.16205851224698334,0.4329779256281583,0.863997555012225,0.2684563758389261,0.8388902534146221,0.2373887240356083,0.2577224527431996,0.4329779256281583,0.20895522388059704,0.0,0.2684563758389261
0.0,0.25732519048006663,0.24080351189153143,0.5033557046979866,0.7872146251746248,0.5400593471810089,0.53711387736284,0.25732519048006663,0.5597014925373135,0.0,0.5033557046979866
0.16526217434795962,0.7024396558471664,0.51619804400978,0.30201342281879195,0.49708689306512865,0.26112759643916916,0.3250345781466113,0.7024396558471664,0.23134328358208953,0.0,0.30201342281879195
0.12911682052232953,0.2340540849616617,0.3095092560251485,0.3959731543624161,0.6584729357296786,0.3531157270029674,0.35177501152604884,0.2340540849616617,0.34328358208955223,0.0,0.3959731543624161
0.23860392436899439,0.1622589609873537,0.4914425427872861,0.28859060402684567,0.8541711087731494,0.33827893175074186,0.31258644536652835,0.1622589609873537,0.31343283582089554,0.0,0.28859060402684567
